run,R,S,T,P,noise,prob_end,repetitions,turns,n_strategies,selected_strategies
627,3.61,-0.52,5.53,1.9,0.08,0.06,60,152,9,Tit For Tat|Grudger|Bully|Meta Winner: 7 players|Win-Shift Lose-Stay: D|Evolved FSM 16|Suspicious Tit For Tat|Anti Tit For Tat|Meta Mixer: 7 players
628,3.89,-0.11,5.48,0.3,0.07,0.08,11,164,6,Evolved HMM 5|Win-Stay Lose-Shift|Meta Winner: 5 players|Cooperator|Random: 0.5|Evolved FSM 16
629,2.54,-0.24,4.68,1.98,0.09,0.01,69,110,8,Random: 0.5|Win-Stay Lose-Shift|Tit For Tat|Evolved HMM 5|Cooperator|Anti Tit For Tat|Grudger|Meta Mixer: 7 players
630,3.4,-0.89,4.99,0.86,0.01,0.08,45,65,19,"GTFT: 0.33|DoubleCrosser: (D, D)|Win-Shift Lose-Stay: D|Grudger|Bully|Alternator|Anti Tit For Tat|Evolved HMM 5|Tit For Tat|Cooperator|Win-Stay Lose-Shift|Tit For 2 Tats|Meta Winner: 17 players|Cycler DC|Evolved FSM 16|Random: 0.5|Soft Joss: 0.9|Suspicious Tit For Tat|Meta Mixer: 17 players"
631,3.67,0.04,5.12,0.75,0.09,0.04,87,28,6,Meta Mixer: 4 players|Cooperator|Meta Winner: 4 players|Tit For Tat|Grudger|Win-Stay Lose-Shift
632,3.81,-0.21,5.35,0.84,0.07,0.03,66,118,19,"Anti Tit For Tat|Tit For 2 Tats|DoubleCrosser: (D, D)|Alternator|Suspicious Tit For Tat|Win-Stay Lose-Shift|Bully|Evolved HMM 5|GTFT: 0.33|Defector|Meta Winner: 17 players|Cycler DC|Random: 0.5|Tit For Tat|Meta Mixer: 17 players|Cooperator|Evolved FSM 16|Soft Joss: 0.9|Win-Shift Lose-Stay: D"
633,3.4,0.54,4.65,1.27,0.02,0.06,80,166,13,"Tit For 2 Tats|Grudger|Defector|Random: 0.5|Bully|Evolved FSM 16|Soft Joss: 0.9|Win-Stay Lose-Shift|Win-Shift Lose-Stay: D|Cooperator|DoubleCrosser: (D, D)|Cycler DC|Anti Tit For Tat"
634,2.67,-0.28,4.97,0.88,0.02,0.02,12,29,9,Meta Mixer: 7 players|Win-Stay Lose-Shift|Evolved HMM 5|Meta Winner: 7 players|Defector|Suspicious Tit For Tat|Evolved FSM 16|Grudger|Anti Tit For Tat
635,2.53,0.07,4.81,1.43,0.04,0.09,23,189,12,"Meta Winner: 10 players|Meta Mixer: 10 players|Bully|GTFT: 0.33|Tit For Tat|Random: 0.5|DoubleCrosser: (D, D)|Alternator|Cooperator|Win-Shift Lose-Stay: D|Evolved FSM 16|Cycler DC"
636,2.45,-0.56,4.05,1.39,0.09,0.04,37,38,3,Win-Stay Lose-Shift|Tit For Tat|Alternator
637,2.97,0.11,5.72,0.88,0.1,0.02,33,133,15,"Meta Mixer: 13 players|Tit For 2 Tats|Win-Shift Lose-Stay: D|Grudger|Evolved FSM 16|Suspicious Tit For Tat|Defector|DoubleCrosser: (D, D)|Cooperator|Meta Winner: 13 players|Random: 0.5|GTFT: 0.33|Anti Tit For Tat|Win-Stay Lose-Shift|Tit For Tat"
638,3.65,0.59,4.64,1.4,0.06,0.01,74,182,18,"Evolved FSM 16|GTFT: 0.33|Cooperator|Tit For Tat|Grudger|Random: 0.5|Soft Joss: 0.9|Meta Mixer: 16 players|Win-Shift Lose-Stay: D|Meta Winner: 16 players|Evolved HMM 5|Cycler DC|Alternator|Tit For 2 Tats|DoubleCrosser: (D, D)|Suspicious Tit For Tat|Defector|Bully"
639,3.91,0.12,4.87,0.34,0.06,0.01,54,123,7,Bully|Grudger|Meta Winner: 5 players|Win-Shift Lose-Stay: D|Evolved HMM 5|Soft Joss: 0.9|Meta Mixer: 5 players
640,3.2,0.53,4.06,0.86,0.01,0.04,94,116,12,"Evolved FSM 16|Win-Stay Lose-Shift|GTFT: 0.33|Tit For Tat|DoubleCrosser: (D, D)|Bully|Tit For 2 Tats|Win-Shift Lose-Stay: D|Meta Winner: 10 players|Meta Mixer: 10 players|Defector|Alternator"
641,2.66,-0.19,5.46,0.19,0.07,0.07,62,98,18,"Cycler DC|GTFT: 0.33|Defector|Cooperator|Win-Stay Lose-Shift|Evolved FSM 16|Bully|Grudger|Suspicious Tit For Tat|Meta Winner: 16 players|Tit For Tat|Anti Tit For Tat|DoubleCrosser: (D, D)|Random: 0.5|Evolved HMM 5|Win-Shift Lose-Stay: D|Meta Mixer: 16 players|Soft Joss: 0.9"
642,3.27,0.5,5.97,0.68,0.05,0.0,87,16,20,"Anti Tit For Tat|Grudger|Cooperator|Defector|Alternator|Win-Shift Lose-Stay: D|Random: 0.5|DoubleCrosser: (D, D)|Evolved HMM 5|Suspicious Tit For Tat|Cycler DC|Tit For 2 Tats|Meta Mixer: 18 players|GTFT: 0.33|Soft Joss: 0.9|Meta Winner: 18 players|Win-Stay Lose-Shift|Bully|Evolved FSM 16|Tit For Tat"
643,2.75,-0.12,4.31,0.35,0.08,0.08,74,39,17,"Alternator|Anti Tit For Tat|Evolved FSM 16|Cooperator|Win-Stay Lose-Shift|Soft Joss: 0.9|Cycler DC|Meta Mixer: 15 players|Defector|GTFT: 0.33|Bully|Win-Shift Lose-Stay: D|Random: 0.5|Meta Winner: 15 players|Evolved HMM 5|Tit For 2 Tats|DoubleCrosser: (D, D)"
644,3.84,0.86,5.99,1.88,0.05,0.04,67,30,20,"Bully|GTFT: 0.33|Tit For Tat|Grudger|Cycler DC|Cooperator|DoubleCrosser: (D, D)|Evolved FSM 16|Soft Joss: 0.9|Suspicious Tit For Tat|Alternator|Defector|Win-Stay Lose-Shift|Evolved HMM 5|Win-Shift Lose-Stay: D|Random: 0.5|Tit For 2 Tats|Meta Winner: 18 players|Meta Mixer: 18 players|Anti Tit For Tat"
645,3.13,0.04,5.82,1.4,0.08,0.06,46,83,7,"Soft Joss: 0.9|Suspicious Tit For Tat|Win-Stay Lose-Shift|DoubleCrosser: (D, D)|Tit For 2 Tats|Meta Mixer: 5 players|Meta Winner: 5 players"
646,3.4,-0.92,5.54,1.06,0.09,0.03,85,192,20,"Defector|GTFT: 0.33|Anti Tit For Tat|Alternator|Evolved FSM 16|Cycler DC|Suspicious Tit For Tat|Cooperator|Meta Winner: 18 players|Win-Shift Lose-Stay: D|Evolved HMM 5|DoubleCrosser: (D, D)|Bully|Soft Joss: 0.9|Tit For Tat|Win-Stay Lose-Shift|Random: 0.5|Meta Mixer: 18 players|Tit For 2 Tats|Grudger"
647,3.42,-0.59,5.78,0.15,0.02,0.06,11,12,15,"Suspicious Tit For Tat|Cooperator|Win-Stay Lose-Shift|Alternator|Tit For Tat|GTFT: 0.33|DoubleCrosser: (D, D)|Defector|Bully|Meta Winner: 13 players|Meta Mixer: 13 players|Tit For 2 Tats|Soft Joss: 0.9|Evolved HMM 5|Anti Tit For Tat"
648,3.14,0.25,4.85,1.73,0.02,0.09,44,105,3,"DoubleCrosser: (D, D)|Meta Winner: 2 players|Tit For 2 Tats"
649,3.8,-0.02,4.56,1.63,0.06,0.06,60,11,17,"Cycler DC|Tit For Tat|Bully|Cooperator|Evolved HMM 5|Evolved FSM 16|Tit For 2 Tats|Meta Mixer: 16 players|Anti Tit For Tat|Soft Joss: 0.9|Win-Shift Lose-Stay: D|Defector|GTFT: 0.33|Win-Stay Lose-Shift|DoubleCrosser: (D, D)|Random: 0.5|Suspicious Tit For Tat"
650,2.57,-0.78,5.07,1.14,0.01,0.08,35,23,20,"Random: 0.5|Suspicious Tit For Tat|Cycler DC|Evolved HMM 5|Anti Tit For Tat|Tit For Tat|Soft Joss: 0.9|Meta Winner: 18 players|Tit For 2 Tats|Cooperator|Alternator|Meta Mixer: 18 players|Bully|Win-Stay Lose-Shift|Defector|Win-Shift Lose-Stay: D|Grudger|GTFT: 0.33|DoubleCrosser: (D, D)|Evolved FSM 16"
651,3.95,0.45,5.01,1.54,0.0,0.0,29,88,11,Defector|Grudger|Soft Joss: 0.9|Suspicious Tit For Tat|Anti Tit For Tat|Evolved HMM 5|Evolved FSM 16|Bully|Cycler DC|Win-Shift Lose-Stay: D|Random: 0.5
652,3.25,0.44,4.45,0.67,0.0,0.04,41,155,19,"Win-Stay Lose-Shift|Evolved FSM 16|Defector|Cycler DC|GTFT: 0.33|Alternator|Anti Tit For Tat|Random: 0.5|DoubleCrosser: (D, D)|Suspicious Tit For Tat|Win-Shift Lose-Stay: D|Meta Winner: 17 players|Soft Joss: 0.9|Evolved HMM 5|Meta Mixer: 17 players|Grudger|Bully|Tit For 2 Tats|Tit For Tat"
653,2.21,-0.24,4.29,0.47,0.06,0.08,82,31,10,"Anti Tit For Tat|Meta Mixer: 9 players|Evolved FSM 16|Bully|Alternator|GTFT: 0.33|DoubleCrosser: (D, D)|Tit For Tat|Win-Stay Lose-Shift|Soft Joss: 0.9"
654,2.96,-0.09,5.27,1.8,0.09,0.02,46,164,8,Tit For 2 Tats|Win-Shift Lose-Stay: D|Defector|Grudger|Alternator|Suspicious Tit For Tat|Meta Winner: 7 players|Cycler DC
655,2.92,0.08,4.29,1.42,0.02,0.04,90,91,9,"Tit For 2 Tats|DoubleCrosser: (D, D)|Meta Mixer: 8 players|Soft Joss: 0.9|Evolved HMM 5|Tit For Tat|Suspicious Tit For Tat|Random: 0.5|Defector"
656,3.33,0.06,4.68,0.27,0.02,0.07,82,50,14,"Soft Joss: 0.9|Evolved FSM 16|DoubleCrosser: (D, D)|Grudger|Win-Stay Lose-Shift|Cooperator|Suspicious Tit For Tat|Bully|Tit For Tat|Anti Tit For Tat|Win-Shift Lose-Stay: D|Evolved HMM 5|Cycler DC|Meta Mixer: 13 players"
657,3.74,-0.6,5.91,0.82,0.03,0.09,94,99,19,"DoubleCrosser: (D, D)|Defector|Soft Joss: 0.9|Alternator|Suspicious Tit For Tat|Random: 0.5|Win-Stay Lose-Shift|GTFT: 0.33|Bully|Cycler DC|Meta Winner: 17 players|Grudger|Evolved FSM 16|Tit For 2 Tats|Anti Tit For Tat|Meta Mixer: 17 players|Cooperator|Tit For Tat|Win-Shift Lose-Stay: D"
658,3.48,-0.03,4.49,1.53,0.06,0.08,77,189,4,Cooperator|Bully|Meta Mixer: 3 players|Alternator
659,3.8,-0.7,4.63,0.41,0.02,0.08,56,160,13,Meta Mixer: 11 players|Soft Joss: 0.9|Random: 0.5|GTFT: 0.33|Defector|Cycler DC|Meta Winner: 11 players|Anti Tit For Tat|Win-Shift Lose-Stay: D|Bully|Evolved HMM 5|Win-Stay Lose-Shift|Suspicious Tit For Tat
660,3.82,0.12,4.24,0.82,0.06,0.07,45,177,10,"Cooperator|Cycler DC|Soft Joss: 0.9|Meta Winner: 9 players|Anti Tit For Tat|Bully|Suspicious Tit For Tat|Tit For Tat|DoubleCrosser: (D, D)|Tit For 2 Tats"
661,3.89,0.77,5.94,1.13,0.1,0.09,18,46,7,Meta Winner: 6 players|Win-Stay Lose-Shift|Tit For 2 Tats|Cycler DC|Cooperator|Soft Joss: 0.9|Evolved FSM 16
662,3.24,0.98,4.99,1.18,0.04,0.03,75,72,19,"Alternator|Random: 0.5|GTFT: 0.33|Defector|Anti Tit For Tat|Evolved FSM 16|Cooperator|Grudger|Cycler DC|Tit For 2 Tats|Tit For Tat|Suspicious Tit For Tat|Evolved HMM 5|Meta Winner: 17 players|Bully|DoubleCrosser: (D, D)|Win-Shift Lose-Stay: D|Meta Mixer: 17 players|Soft Joss: 0.9"
663,3.96,0.47,4.26,1.25,0.0,0.04,70,98,15,"Anti Tit For Tat|Win-Shift Lose-Stay: D|Tit For 2 Tats|GTFT: 0.33|Grudger|Evolved FSM 16|Meta Mixer: 14 players|Soft Joss: 0.9|Suspicious Tit For Tat|Random: 0.5|Defector|Bully|Win-Stay Lose-Shift|Tit For Tat|DoubleCrosser: (D, D)"
664,2.15,-0.69,4.21,0.75,0.08,0.08,19,3,3,GTFT: 0.33|Bully|Cycler DC
665,3.93,0.26,5.17,1.94,0.03,0.07,88,32,4,Cycler DC|Suspicious Tit For Tat|Bully|Defector
666,2.1,-0.36,4.47,0.16,0.05,0.05,35,182,18,"Meta Winner: 16 players|Defector|Random: 0.5|Win-Stay Lose-Shift|Anti Tit For Tat|Tit For Tat|Bully|Win-Shift Lose-Stay: D|Alternator|Evolved FSM 16|DoubleCrosser: (D, D)|Cooperator|Cycler DC|GTFT: 0.33|Soft Joss: 0.9|Meta Mixer: 16 players|Suspicious Tit For Tat|Evolved HMM 5"
667,2.82,-0.56,4.59,1.28,0.03,0.03,40,136,3,Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Defector
668,3.83,0.36,5.18,0.72,0.07,0.01,43,187,13,Soft Joss: 0.9|Grudger|Random: 0.5|Meta Mixer: 12 players|Evolved FSM 16|Cycler DC|Tit For 2 Tats|Tit For Tat|Defector|Win-Shift Lose-Stay: D|Cooperator|Win-Stay Lose-Shift|Bully
669,2.71,-0.08,4.09,0.93,0.09,0.08,61,119,17,"Soft Joss: 0.9|Cycler DC|Meta Mixer: 15 players|Tit For 2 Tats|DoubleCrosser: (D, D)|Alternator|Random: 0.5|Bully|Defector|Suspicious Tit For Tat|Evolved HMM 5|GTFT: 0.33|Grudger|Meta Winner: 15 players|Cooperator|Anti Tit For Tat|Evolved FSM 16"
670,2.67,-0.22,4.3,0.04,0.03,0.1,80,72,10,"Suspicious Tit For Tat|Random: 0.5|Meta Mixer: 9 players|DoubleCrosser: (D, D)|Evolved HMM 5|Evolved FSM 16|Bully|Tit For Tat|GTFT: 0.33|Alternator"
671,2.98,0.26,4.43,1.91,0.03,0.03,89,110,6,Meta Winner: 5 players|Cycler DC|Evolved HMM 5|Win-Stay Lose-Shift|GTFT: 0.33|Grudger
672,3.38,0.13,4.75,0.26,0.05,0.0,57,107,10,Suspicious Tit For Tat|GTFT: 0.33|Tit For Tat|Meta Mixer: 9 players|Random: 0.5|Tit For 2 Tats|Cycler DC|Win-Shift Lose-Stay: D|Defector|Win-Stay Lose-Shift
673,3.4,0.93,5.59,1.8,0.08,0.06,39,182,10,Tit For Tat|Random: 0.5|Meta Mixer: 9 players|Alternator|GTFT: 0.33|Win-Shift Lose-Stay: D|Anti Tit For Tat|Suspicious Tit For Tat|Bully|Win-Stay Lose-Shift
674,3.06,0.8,4.64,0.93,0.09,0.07,18,116,15,"Suspicious Tit For Tat|Win-Shift Lose-Stay: D|Cycler DC|Grudger|Anti Tit For Tat|Tit For Tat|Cooperator|DoubleCrosser: (D, D)|GTFT: 0.33|Alternator|Defector|Win-Stay Lose-Shift|Soft Joss: 0.9|Evolved FSM 16|Random: 0.5"
675,3.91,-0.37,5.57,0.97,0.09,0.02,92,49,6,Win-Stay Lose-Shift|Anti Tit For Tat|Suspicious Tit For Tat|Evolved HMM 5|Meta Winner: 5 players|Cooperator
676,2.85,-0.98,5.58,1.64,0.03,0.01,13,8,16,"Bully|Grudger|Soft Joss: 0.9|Cycler DC|Evolved FSM 16|GTFT: 0.33|Suspicious Tit For Tat|Win-Shift Lose-Stay: D|Meta Winner: 14 players|Win-Stay Lose-Shift|Tit For Tat|Defector|Anti Tit For Tat|Meta Mixer: 14 players|Cooperator|DoubleCrosser: (D, D)"
677,3.21,0.17,4.4,0.57,0.03,0.0,16,84,20,"Random: 0.5|Grudger|Cycler DC|GTFT: 0.33|Tit For 2 Tats|Win-Shift Lose-Stay: D|Alternator|Evolved HMM 5|Suspicious Tit For Tat|Meta Winner: 18 players|Defector|Meta Mixer: 18 players|Bully|Tit For Tat|Evolved FSM 16|DoubleCrosser: (D, D)|Soft Joss: 0.9|Anti Tit For Tat|Win-Stay Lose-Shift|Cooperator"
678,3.43,0.85,5.45,0.99,0.01,0.01,30,183,10,Bully|Grudger|Meta Mixer: 8 players|GTFT: 0.33|Meta Winner: 8 players|Suspicious Tit For Tat|Defector|Tit For 2 Tats|Anti Tit For Tat|Tit For Tat
679,3.1,-0.59,5.39,0.18,0.02,0.08,43,59,10,"Anti Tit For Tat|Evolved FSM 16|Alternator|Meta Winner: 8 players|Tit For Tat|Random: 0.5|Meta Mixer: 8 players|DoubleCrosser: (D, D)|Cooperator|Grudger"
680,3.91,-0.36,5.9,0.28,0.04,0.06,60,5,19,"Win-Stay Lose-Shift|Random: 0.5|Alternator|DoubleCrosser: (D, D)|Bully|Evolved FSM 16|Cooperator|Meta Winner: 17 players|Soft Joss: 0.9|Evolved HMM 5|GTFT: 0.33|Tit For Tat|Grudger|Meta Mixer: 17 players|Defector|Win-Shift Lose-Stay: D|Suspicious Tit For Tat|Tit For 2 Tats|Cycler DC"
681,2.53,-0.22,5.25,0.75,0.08,0.08,42,86,9,GTFT: 0.33|Win-Shift Lose-Stay: D|Tit For 2 Tats|Cooperator|Win-Stay Lose-Shift|Tit For Tat|Alternator|Soft Joss: 0.9|Random: 0.5
682,3.34,-0.59,5.94,1.54,0.01,0.04,23,191,9,Suspicious Tit For Tat|Meta Mixer: 7 players|Win-Stay Lose-Shift|Meta Winner: 7 players|Evolved FSM 16|Defector|Tit For Tat|Alternator|GTFT: 0.33
683,3.13,-0.5,5.25,1.77,0.05,0.03,37,47,13,Suspicious Tit For Tat|Random: 0.5|Tit For 2 Tats|GTFT: 0.33|Soft Joss: 0.9|Meta Winner: 12 players|Win-Stay Lose-Shift|Evolved FSM 16|Bully|Tit For Tat|Evolved HMM 5|Win-Shift Lose-Stay: D|Cycler DC
684,3.33,-0.84,5.59,1.88,0.01,0.0,13,159,4,Alternator|Win-Shift Lose-Stay: D|Meta Winner: 3 players|Win-Stay Lose-Shift
685,3.46,-0.81,4.89,1.92,0.04,0.06,64,190,14,"Bully|Win-Shift Lose-Stay: D|DoubleCrosser: (D, D)|Alternator|Win-Stay Lose-Shift|Tit For 2 Tats|Evolved HMM 5|Anti Tit For Tat|Cycler DC|Meta Winner: 13 players|Grudger|Tit For Tat|Cooperator|Evolved FSM 16"
686,3.49,-0.94,5.84,1.36,0.09,0.05,11,29,5,Tit For Tat|Soft Joss: 0.9|Evolved FSM 16|Win-Shift Lose-Stay: D|Evolved HMM 5
687,2.8,-0.93,4.43,0.75,0.04,0.05,32,4,4,Bully|Win-Shift Lose-Stay: D|Win-Stay Lose-Shift|Random: 0.5
688,3.38,0.99,4.38,1.62,0.0,0.06,65,144,18,"Tit For Tat|Anti Tit For Tat|Win-Stay Lose-Shift|Grudger|Bully|Evolved FSM 16|Defector|Meta Winner: 16 players|Tit For 2 Tats|Win-Shift Lose-Stay: D|Random: 0.5|DoubleCrosser: (D, D)|GTFT: 0.33|Evolved HMM 5|Cycler DC|Suspicious Tit For Tat|Meta Mixer: 16 players|Cooperator"
689,2.69,-0.2,5.47,0.35,0.05,0.03,47,38,18,"Evolved FSM 16|DoubleCrosser: (D, D)|Grudger|Meta Mixer: 16 players|Bully|Win-Stay Lose-Shift|Cycler DC|Random: 0.5|Defector|Meta Winner: 16 players|Tit For Tat|Soft Joss: 0.9|Tit For 2 Tats|Alternator|Win-Shift Lose-Stay: D|Evolved HMM 5|Anti Tit For Tat|GTFT: 0.33"
690,3.27,0.7,4.68,1.49,0.06,0.1,36,178,15,"Bully|DoubleCrosser: (D, D)|Cooperator|Evolved HMM 5|Anti Tit For Tat|Win-Shift Lose-Stay: D|Random: 0.5|Win-Stay Lose-Shift|Alternator|Cycler DC|Soft Joss: 0.9|Meta Winner: 14 players|Evolved FSM 16|Defector|Suspicious Tit For Tat"
691,3.87,0.64,4.75,1.05,0.02,0.04,62,177,6,Tit For Tat|Soft Joss: 0.9|Cycler DC|Suspicious Tit For Tat|Alternator|Meta Mixer: 5 players
692,3.01,-0.71,5.59,0.22,0.01,0.1,40,194,15,"Win-Stay Lose-Shift|Suspicious Tit For Tat|Evolved FSM 16|Cooperator|Meta Mixer: 14 players|Alternator|Soft Joss: 0.9|DoubleCrosser: (D, D)|Cycler DC|Anti Tit For Tat|Evolved HMM 5|Bully|GTFT: 0.33|Tit For 2 Tats|Win-Shift Lose-Stay: D"
693,3.2,-0.25,4.02,0.69,0.03,0.06,71,163,4,Random: 0.5|Anti Tit For Tat|Meta Winner: 3 players|GTFT: 0.33
694,3.54,0.17,5.51,0.85,0.09,0.09,97,126,3,Tit For 2 Tats|Anti Tit For Tat|Random: 0.5
695,3.66,-0.81,4.49,1.26,0.04,0.03,87,121,4,GTFT: 0.33|Win-Stay Lose-Shift|Evolved FSM 16|Soft Joss: 0.9
696,2.82,-0.74,4.43,0.02,0.09,0.08,74,114,5,Evolved HMM 5|Defector|Soft Joss: 0.9|Win-Shift Lose-Stay: D|Tit For 2 Tats
697,3.07,-0.49,5.6,1.45,0.01,0.05,32,116,12,"Defector|Anti Tit For Tat|Win-Stay Lose-Shift|GTFT: 0.33|DoubleCrosser: (D, D)|Meta Mixer: 11 players|Evolved HMM 5|Bully|Soft Joss: 0.9|Cooperator|Tit For Tat|Evolved FSM 16"
698,2.77,0.31,4.5,1.49,0.02,0.04,48,47,10,GTFT: 0.33|Meta Mixer: 9 players|Random: 0.5|Tit For Tat|Soft Joss: 0.9|Tit For 2 Tats|Grudger|Anti Tit For Tat|Evolved FSM 16|Bully
699,3.48,0.13,4.28,1.89,0.04,0.04,99,111,3,Evolved HMM 5|Grudger|Evolved FSM 16
700,2.95,0.11,4.21,0.56,0.04,0.01,43,171,14,Random: 0.5|Tit For 2 Tats|Evolved HMM 5|Tit For Tat|Cycler DC|Anti Tit For Tat|Alternator|Bully|Soft Joss: 0.9|Win-Stay Lose-Shift|Meta Mixer: 13 players|Cooperator|Evolved FSM 16|Defector
701,2.75,-0.87,5.99,0.53,0.08,0.02,62,30,20,"Anti Tit For Tat|Tit For Tat|Suspicious Tit For Tat|Cycler DC|Win-Stay Lose-Shift|Bully|Grudger|DoubleCrosser: (D, D)|Evolved FSM 16|Alternator|Defector|GTFT: 0.33|Win-Shift Lose-Stay: D|Meta Mixer: 18 players|Evolved HMM 5|Soft Joss: 0.9|Tit For 2 Tats|Meta Winner: 18 players|Cooperator|Random: 0.5"
702,3.72,-0.62,5.84,1.6,0.05,0.05,22,45,15,"Evolved FSM 16|Meta Winner: 13 players|Bully|Cycler DC|Evolved HMM 5|DoubleCrosser: (D, D)|Win-Shift Lose-Stay: D|Meta Mixer: 13 players|Anti Tit For Tat|Tit For Tat|Soft Joss: 0.9|Grudger|Tit For 2 Tats|Win-Stay Lose-Shift|Defector"
703,3.68,-0.55,5.51,0.72,0.03,0.01,65,11,13,Tit For 2 Tats|Alternator|Suspicious Tit For Tat|Grudger|Meta Winner: 12 players|Tit For Tat|Win-Stay Lose-Shift|Cooperator|Evolved HMM 5|Bully|Soft Joss: 0.9|Win-Shift Lose-Stay: D|Evolved FSM 16
704,3.51,0.2,5.29,0.31,0.03,0.08,65,154,3,"DoubleCrosser: (D, D)|Bully|Evolved FSM 16"
705,3.78,0.28,4.17,0.29,0.04,0.04,69,167,13,"Win-Stay Lose-Shift|Evolved FSM 16|GTFT: 0.33|Meta Winner: 12 players|Random: 0.5|Win-Shift Lose-Stay: D|Tit For Tat|Suspicious Tit For Tat|Grudger|Evolved HMM 5|Soft Joss: 0.9|Bully|DoubleCrosser: (D, D)"
706,3.38,0.07,4.67,1.95,0.06,0.01,90,69,11,"Win-Stay Lose-Shift|Evolved HMM 5|Tit For Tat|GTFT: 0.33|Meta Mixer: 9 players|Soft Joss: 0.9|Cooperator|Meta Winner: 9 players|DoubleCrosser: (D, D)|Defector|Cycler DC"
707,2.67,-0.44,4.38,1.35,0.06,0.07,34,197,7,Win-Stay Lose-Shift|Suspicious Tit For Tat|Grudger|GTFT: 0.33|Meta Mixer: 6 players|Tit For 2 Tats|Tit For Tat
708,3.29,-0.51,4.37,0.99,0.05,0.03,82,118,20,"GTFT: 0.33|Cycler DC|Win-Shift Lose-Stay: D|Bully|Evolved FSM 16|Anti Tit For Tat|Suspicious Tit For Tat|Random: 0.5|DoubleCrosser: (D, D)|Alternator|Soft Joss: 0.9|Cooperator|Meta Mixer: 18 players|Tit For 2 Tats|Grudger|Tit For Tat|Evolved HMM 5|Defector|Win-Stay Lose-Shift|Meta Winner: 18 players"
709,3.96,-0.02,4.53,1.26,0.01,0.04,50,31,7,"Defector|Cooperator|Grudger|Anti Tit For Tat|Evolved HMM 5|DoubleCrosser: (D, D)|Random: 0.5"
710,2.86,0.24,4.55,0.46,0.06,0.03,80,91,10,Cycler DC|Alternator|Evolved FSM 16|GTFT: 0.33|Tit For Tat|Bully|Tit For 2 Tats|Suspicious Tit For Tat|Cooperator|Win-Shift Lose-Stay: D
711,2.44,-0.52,4.35,0.21,0.03,0.06,86,99,17,"Suspicious Tit For Tat|Tit For Tat|Cooperator|Bully|DoubleCrosser: (D, D)|Grudger|Meta Mixer: 15 players|Random: 0.5|Evolved HMM 5|Meta Winner: 15 players|Win-Stay Lose-Shift|GTFT: 0.33|Alternator|Cycler DC|Soft Joss: 0.9|Anti Tit For Tat|Evolved FSM 16"
712,3.75,-0.96,4.87,0.68,0.05,0.04,66,156,9,Grudger|Cycler DC|Bully|Tit For 2 Tats|Defector|Evolved HMM 5|Suspicious Tit For Tat|Cooperator|Soft Joss: 0.9
713,2.81,-0.42,4.63,0.5,0.02,0.06,70,7,10,"Bully|Soft Joss: 0.9|Alternator|Tit For 2 Tats|Grudger|Defector|Suspicious Tit For Tat|Evolved FSM 16|Tit For Tat|DoubleCrosser: (D, D)"
714,3.82,-0.49,5.45,0.18,0.02,0.04,43,123,8,"Defector|Tit For Tat|Evolved HMM 5|Evolved FSM 16|Suspicious Tit For Tat|DoubleCrosser: (D, D)|Alternator|Random: 0.5"
715,3.39,-0.84,4.18,0.1,0.09,0.05,47,37,16,"Win-Shift Lose-Stay: D|Defector|Tit For Tat|DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Bully|Meta Winner: 15 players|Anti Tit For Tat|Cooperator|Tit For 2 Tats|Random: 0.5|Alternator|Soft Joss: 0.9|Evolved FSM 16|Cycler DC|Grudger"
716,3.43,-0.8,4.39,0.13,0.08,0.02,25,200,17,"Evolved FSM 16|Grudger|Defector|Cycler DC|Meta Winner: 16 players|Cooperator|Tit For 2 Tats|Alternator|Random: 0.5|Bully|Evolved HMM 5|Win-Shift Lose-Stay: D|DoubleCrosser: (D, D)|Win-Stay Lose-Shift|Suspicious Tit For Tat|Tit For Tat|Soft Joss: 0.9"
717,2.1,-0.74,4.27,0.31,0.09,0.08,83,72,17,Tit For Tat|Soft Joss: 0.9|Defector|Cooperator|Meta Winner: 15 players|Bully|GTFT: 0.33|Win-Stay Lose-Shift|Alternator|Anti Tit For Tat|Suspicious Tit For Tat|Meta Mixer: 15 players|Grudger|Win-Shift Lose-Stay: D|Evolved HMM 5|Cycler DC|Evolved FSM 16
718,2.79,-0.19,5.36,1.08,0.05,0.1,76,91,15,"Win-Shift Lose-Stay: D|Evolved HMM 5|DoubleCrosser: (D, D)|Defector|Random: 0.5|Bully|Tit For 2 Tats|Alternator|Cooperator|Anti Tit For Tat|Win-Stay Lose-Shift|Meta Mixer: 14 players|Cycler DC|Evolved FSM 16|Tit For Tat"
719,2.77,-0.95,5.81,0.6,0.05,0.08,37,112,7,Soft Joss: 0.9|Meta Mixer: 6 players|Cycler DC|Win-Stay Lose-Shift|Tit For 2 Tats|Cooperator|Bully
720,2.45,-0.03,4.03,0.88,0.05,0.05,36,119,7,"DoubleCrosser: (D, D)|Anti Tit For Tat|Tit For Tat|Cycler DC|Cooperator|Evolved HMM 5|Defector"
